source_url,title,authors,abstract_url,pdf_url,submitted_date
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,"CLOi-Mapper: Consistent, Lightweight, Robust, and Incremental Mapper With Embedded Systems for Commercial Robot Services","DongKi Noh,Hyungtae Lim,Gyuho Eoh,Duckyu Choi,Jeongsik Choi,Hyunjun Lim,SeungMin Baek,Hyun Myung",https://arxiv.org/abs/2406.19634,https://arxiv.orghttps://arxiv.org/pdf/2406.19634,"Submitted27 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Localizationin Multipath Environments via Active Sensing with Reconfigurable Intelligent Surfaces,"Yinghan Li,Wei Yu",https://arxiv.org/abs/2406.19483,https://arxiv.orghttps://arxiv.org/pdf/2406.19483,"Submitted8 July, 2024;v1submitted 27 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,360 in the Wild: Dataset for Depth Prediction and View Synthesis,"Kibaek Park,Francois Rameau,Jaesik Park,In So Kweon",https://arxiv.org/abs/2406.18898,https://arxiv.orghttps://arxiv.org/pdf/2406.18898,"Submitted4 July, 2024;v1submitted 27 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,"SlideSLAM: Sparse, Lightweight, Decentralized Metric-Semantic SLAM for Multi-Robot Navigation","Xu Liu,Jiuzhou Lei,Ankit Prabhu,Yuezhan Tao,Igor Spasojevic,Pratik Chaudhari,Nikolay Atanasov,Vijay Kumar",https://arxiv.org/abs/2406.17249,https://arxiv.orghttps://arxiv.org/pdf/2406.17249,"Submitted24 December, 2024;v1submitted 24 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,An Initial Study of Human-Scale Blockage in sub-THz Radio Propagation with Application toIndoorPassiveLocalization,"F. Paonessa,G. Virone,S. Kianoush,A. Nordio,S. Savazzi",https://arxiv.org/abs/2406.16894,https://arxiv.orghttps://arxiv.org/pdf/2406.16894,"Submitted15 May, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Breaking the Frame: Visual Place Recognition by Overlap Prediction,"Tong Wei,Philipp Lindenberger,Jiri Matas,Daniel Barath",https://arxiv.org/abs/2406.16204,https://arxiv.orghttps://arxiv.org/pdf/2406.16204,"Submitted4 December, 2024;v1submitted 23 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Privacy-Preserving and TrustworthyLocalizationin an IoT Environment,"Guglielmo Zocca,Omar Hasan",https://arxiv.org/abs/2406.16182,https://arxiv.orghttps://arxiv.org/pdf/2406.16182,"Submitted23 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Evaluation of Sparse Acoustic Array Geometries forIndoorLocalization,"Georg K. J. Fischer,Niklas Thiedecke,Thomas Schaechtle,Andrea Gabbrielli,Fabian Höflinger,Alexander Stolz,Stefan J. Rupitsch",https://arxiv.org/abs/2406.09001,https://arxiv.orghttps://arxiv.org/pdf/2406.09001,"Submitted11 December, 2024;v1submitted 13 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Federated Multi-Agent DRL for Radio Resource Management in Industrial 6G in-X subnetworks,"Bjarke Madsen,Ramoni Adeogun",https://arxiv.org/abs/2406.07383,https://arxiv.orghttps://arxiv.org/pdf/2406.07383,"Submitted11 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,FlexLoc: Conditional Neural Networks for Zero-Shot Sensor Perspective Invariance in ObjectLocalizationwith Distributed Multimodal Sensors,"Jason Wu,Ziqi Wang,Xiaomin Ouyang,Ho Lyun Jeong,Colin Samplawski,Lance Kaplan,Benjamin Marlin,Mani Srivastava",https://arxiv.org/abs/2406.06796,https://arxiv.orghttps://arxiv.org/pdf/2406.06796,"Submitted10 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,MARLander: ALocalPath Planning for Drone Swarms using Multiagent Deep Reinforcement Learning,"Demetros Aschu,Robinroy Peter,Sausar Karaf,Aleksey Fedoseev,Dzmitry Tsetserukou",https://arxiv.org/abs/2406.04159,https://arxiv.orghttps://arxiv.org/pdf/2406.04159,"Submitted6 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,The Empirical Impact of Forgetting and Transfer in Continual Visual Odometry,"Paolo Cudrano,Xiaoyu Luo,Matteo Matteucci",https://arxiv.org/abs/2406.01797,https://arxiv.orghttps://arxiv.org/pdf/2406.01797,"Submitted3 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,SpatialRGPT: Grounded Spatial Reasoning in Vision Language Models,"An-Chieh Cheng,Hongxu Yin,Yang Fu,Qiushan Guo,Ruihan Yang,Jan Kautz,Xiaolong Wang,Sifei Liu",https://arxiv.org/abs/2406.01584,https://arxiv.orghttps://arxiv.org/pdf/2406.01584,"Submitted14 October, 2024;v1submitted 3 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Reflection Map Construction: Enhancing and Speeding UpIndoorLocalization,"Milad Johnny,Shahrokh Valaee",https://arxiv.org/abs/2406.00563,https://arxiv.orghttps://arxiv.org/pdf/2406.00563,"Submitted3 June, 2024;v1submitted 1 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,NuRF: Nudging the Particle Filter in Radiance Fields for Robot VisualLocalization,"Wugang Meng,Tianfu Wu,Huan Yin,Fumin Zhang",https://arxiv.org/abs/2406.00312,https://arxiv.orghttps://arxiv.org/pdf/2406.00312,"Submitted26 March, 2025;v1submitted 1 June, 2024;originally announcedJune 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Semantic Landmark Detection & Classification Using Neural Networks For 3D In-Air Sonar,"Wouter Jansen,Jan Steckel",https://arxiv.org/abs/2405.19869,https://arxiv.orghttps://arxiv.org/pdf/2405.19869,"Submitted30 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,MCGMapper: Light-Weight Incremental Structure from Motion and VisualLocalizationWith Planar Markers and Camera Groups,"Yusen Xie,Zhenmin Huang,Kai Chen,Lei Zhu,Jun Ma",https://arxiv.org/abs/2405.16599,https://arxiv.orghttps://arxiv.org/pdf/2405.16599,"Submitted26 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Semi-Supervised Learning via Cross-Prediction-Powered Inference for Wireless Systems,"Houssem Sifaou,Osvaldo Simeone",https://arxiv.org/abs/2405.15415,https://arxiv.orghttps://arxiv.org/pdf/2405.15415,"Submitted7 October, 2024;v1submitted 24 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,"Floor-Plan-aidedIndoorLocalization: Zero-Shot Learning Framework, Data Sets, and Prototype","Haiyao Yu,Changyang She,Yunkai Hu,Geng Wang,Rui Wang,Branka Vucetic,Yonghui Li",https://arxiv.org/abs/2405.13339,https://arxiv.orghttps://arxiv.org/pdf/2405.13339,"Submitted22 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,NV-LIO: LiDAR-Inertial Odometry using Normal Vectors Towards Robust SLAM in Multifloor Environments,"Dongha Chung,Jinwhan Kim",https://arxiv.org/abs/2405.12563,https://arxiv.orghttps://arxiv.org/pdf/2405.12563,"Submitted26 May, 2024;v1submitted 21 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,FeMLoc: Federated Meta-learning for Adaptive WirelessIndoorLocalizationTasks in IoT Networks,"Yaya Etiabi,Wafa Njima,El Mehdi Amhoud",https://arxiv.org/abs/2405.11079,https://arxiv.orghttps://arxiv.org/pdf/2405.11079,"Submitted17 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,A Unified Deep Transfer Learning Model for Accurate IoTLocalizationin Diverse Environments,"Abdullahi Isa Ahmed,Yaya Etiabi,Ali Waqar Azim,El Mehdi Amhoud",https://arxiv.org/abs/2405.09960,https://arxiv.orghttps://arxiv.org/pdf/2405.09960,"Submitted16 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Full-wave EM simulation analysis of human body blockage by dense 2D antenna arrays,"Federica Fieramosca,Vittorio Rampa,Michele D'Amico,Stefano Savazzi",https://arxiv.org/abs/2405.09346,https://arxiv.orghttps://arxiv.org/pdf/2405.09346,"Submitted15 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Show Me the Way: Real-Time Tracking of Wireless Mobile Users with UWB-Enabled RIS,"Kevin Weinberger,Simon Tewes,Aydin Sezgin",https://arxiv.org/abs/2405.08076,https://arxiv.orghttps://arxiv.org/pdf/2405.08076,"Submitted13 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,eCAR: edge-assisted Collaborative Augmented Reality Framework,"Jinwoo Jeon,Woontack Woo",https://arxiv.org/abs/2405.06872,https://arxiv.orghttps://arxiv.org/pdf/2405.06872,"Submitted10 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,TCAFF: Temporal Consistency for Robot Frame Alignment,"Mason B. Peterson,Parker C. Lusk,Antonio Avila,Jonathan P. How",https://arxiv.org/abs/2405.05210,https://arxiv.orghttps://arxiv.org/pdf/2405.05210,"Submitted19 May, 2025;v1submitted 8 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Physics-informed generative neural networks for RF propagation prediction with application toindoorbody perception,"Federica Fieramosca,Vittorio Rampa,Michele D'Amico,Stefano Savazzi",https://arxiv.org/abs/2405.02131,https://arxiv.orghttps://arxiv.org/pdf/2405.02131,"Submitted15 May, 2024;v1submitted 3 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,A Deep Learning Approach in RIS-basedIndoorLocalization,"Rafael A. Aguiar,Nuno Paulino,Luís M. Pessoa",https://arxiv.org/abs/2405.01965,https://arxiv.orghttps://arxiv.org/pdf/2405.01965,"Submitted3 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Enhancing NLoS RIS-AidedLocalizationwith Optimization and Machine Learning,"Rafael A. Aguiar,Nuno Paulino,Luís M. Pessoa",https://arxiv.org/abs/2405.01928,https://arxiv.orghttps://arxiv.org/pdf/2405.01928,"Submitted3 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,NC-SDF: EnhancingIndoorScene Reconstruction Using Neural SDFs with View-Dependent Normal Compensation,"Ziyi Chen,Xiaolong Wu,Yu Zhang",https://arxiv.org/abs/2405.00340,https://arxiv.orghttps://arxiv.org/pdf/2405.00340,"Submitted1 May, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Towards Real-World HDR Video Reconstruction: A Large-Scale Benchmark Dataset and A Two-Stage Alignment Network,"Yong Shu,Liquan Shen,Xiangyu Hu,Mengyao Li,Zihao Zhou",https://arxiv.org/abs/2405.00244,https://arxiv.orghttps://arxiv.org/pdf/2405.00244,"Submitted30 April, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,IndoorSynthetic Aperture Radar Measurements of Point-Like Targets Using a Wheeled Mobile Robot,"Yuma E. Ritterbusch,Johannes Fink,Christian Waldschmidt",https://arxiv.org/abs/2405.00121,https://arxiv.orghttps://arxiv.org/pdf/2405.00121,"Submitted30 April, 2024;originally announcedMay 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Evaluation of AnIndoorLocalizationEngine,"Christophe Villien,Anne Frassati,Bruno Flament",https://arxiv.org/abs/2404.19538,https://arxiv.orghttps://arxiv.org/pdf/2404.19538,"Submitted30 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Enhancing RSS-Based Visible Light Positioning by Optimal Calibrating the LED Tilt and Gain,"Fan Wu,Nobby Stevens,Lieven De Strycker,François Rottenberg",https://arxiv.org/abs/2404.18650,https://arxiv.orghttps://arxiv.org/pdf/2404.18650,"Submitted18 November, 2024;v1submitted 29 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Mesh-based Photorealistic and Real-time 3D Mapping for Robust Visual Perception of Autonomous Underwater Vehicle,"Jungwoo Lee,Younggun Cho",https://arxiv.org/abs/2404.18395,https://arxiv.orghttps://arxiv.org/pdf/2404.18395,"Submitted28 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Tightly-Coupled VLP/INS Integrated Navigation by Inclination Estimation and Blockage Handling,"Xiao Sun,Yuan Zhuang,Xiansheng Yang,Jianzhu Huai,Tianming Huang,Daquan Feng",https://arxiv.org/abs/2404.18105,https://arxiv.orghttps://arxiv.org/pdf/2404.18105,"Submitted28 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,SLAM forIndoorMapping of Wide Area Construction Environments,"Vincent Ress,Wei Zhang,David Skuddis,Norbert Haala,Uwe Soergel",https://arxiv.org/abs/2404.17215,https://arxiv.orghttps://arxiv.org/pdf/2404.17215,"Submitted26 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Anchor Pair Selection in TDOA Positioning Systems by Door Transition Error Minimization,"Marcin Kolakowski,Jozef Modelski",https://arxiv.org/abs/2404.15330,https://arxiv.orghttps://arxiv.org/pdf/2404.15330,"Submitted7 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Hierarchicallocalizationwith panoramic views and triplet loss functions,"Marcos Alfaro,Juan José Cabrera,María Flores,Óscar Reinoso,Luis Payá",https://arxiv.org/abs/2404.14117,https://arxiv.orghttps://arxiv.org/pdf/2404.14117,"Submitted22 November, 2024;v1submitted 22 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,DEQ-MCL: Discrete-Event Queue-based Monte-CarloLocalization,"Akira Taniguchi,Ayako Fukawa,Hiroshi Yamakawa",https://arxiv.org/abs/2404.13973,https://arxiv.orghttps://arxiv.org/pdf/2404.13973,"Submitted22 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,A Complete System for Automated 3D Semantic-Geometric Mapping of Corrosion in Industrial Environments,"Rui Pimentel de Figueiredo,Stefan Nordborg Eriksen,Ignacio Rodriguez,Simon Bøgh",https://arxiv.org/abs/2404.13691,https://arxiv.orghttps://arxiv.org/pdf/2404.13691,"Submitted21 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,"RetailOpt: Opt-In, Easy-to-Deploy Trajectory Estimation from Smartphone Motion Data and Retail Facility Information","Ryo Yonetani,Jun Baba,Yasutaka Furukawa",https://arxiv.org/abs/2404.12548,https://arxiv.orghttps://arxiv.org/pdf/2404.12548,"Submitted15 July, 2024;v1submitted 18 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,A Survey of BluetoothIndoorLocalization,"Taolei Shi,Wei Gong",https://arxiv.org/abs/2404.12529,https://arxiv.orghttps://arxiv.org/pdf/2404.12529,"Submitted18 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,SPVLoc: Semantic Panoramic Viewport Matching for 6D CameraLocalizationin Unseen Environments,"Niklas Gard,Anna Hilsmann,Peter Eisert",https://arxiv.org/abs/2404.10527,https://arxiv.orghttps://arxiv.org/pdf/2404.10527,"Submitted22 July, 2024;v1submitted 16 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Leveraging the Doppler Effect for Channel Charting,"Florian Euchner,Phillip Stephan,Stephan ten Brink",https://arxiv.org/abs/2404.09620,https://arxiv.orghttps://arxiv.org/pdf/2404.09620,"Submitted15 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,PRAM: Place Recognition Anywhere Model for Efficient VisualLocalization,"Fei Xue,Ignas Budvytis,Roberto Cipolla",https://arxiv.org/abs/2404.07785,https://arxiv.orghttps://arxiv.org/pdf/2404.07785,"Submitted7 March, 2025;v1submitted 11 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,2DLIW-SLAM:2D LiDAR-Inertial-Wheel Odometry with Real-Time Loop Closure,"Bin Zhang,Zexin Peng,Bi Zeng,Junjie Lu",https://arxiv.org/abs/2404.07644,https://arxiv.orghttps://arxiv.org/pdf/2404.07644,"Submitted23 April, 2024;v1submitted 11 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,RASSAR: Room Accessibility and Safety Scanning in Augmented Reality,"Xia Su,Han Zhang,Kaiming Cheng,Jaewook Lee,Qiaochu Liu,Wyatt Olson,Jon Froehlich",https://arxiv.org/abs/2404.07479,https://arxiv.orghttps://arxiv.org/pdf/2404.07479,"Submitted11 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Differentially Private GANs for Generating SyntheticIndoorLocation Data,"Vahideh Moghtadaiee,Mina Alishahi,Milad Rabiei",https://arxiv.org/abs/2404.07366,https://arxiv.orghttps://arxiv.org/pdf/2404.07366,"Submitted10 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Error Mitigation for TDoA UWBIndoorLocalizationusing Unsupervised Machine Learning,"Phuong Bich Duong,Ben Van Herbruggen,Arne Broering,Adnan Shahid,Eli De Poorter",https://arxiv.org/abs/2404.06824,https://arxiv.orghttps://arxiv.org/pdf/2404.06824,"Submitted10 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Tightly-Coupled LiDAR-IMU-Wheel Odometry with Online Calibration of a Kinematic Model for Skid-Steering Robots,"Taku Okawara,Kenji Koide,Shuji Oishi,Masashi Yokozuka,Atsuhiko Banno,Kentaro Uno,Kazuya Yoshida",https://arxiv.org/abs/2404.02515,https://arxiv.orghttps://arxiv.org/pdf/2404.02515,"Submitted12 September, 2024;v1submitted 3 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Audio Simulation for Sound SourceLocalizationin Virtual Evironment,"Yi Di Yuan,Swee Liang Wong,Jonathan Pan",https://arxiv.org/abs/2404.01611,https://arxiv.orghttps://arxiv.org/pdf/2404.01611,"Submitted1 April, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Versatile LiDAR-Inertial Odometry With SE (2) Constraints for Ground Vehicles,"Jiaying Chen,Han Wang,Minghui Hu,Ponnuthurai Nagaratnam Suganthan",https://arxiv.org/abs/2404.01584,https://arxiv.orghttps://arxiv.org/pdf/2404.01584,"Submitted23 December, 2023;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,An Active Perception Game for Robust Information Gathering,"Siming He,Yuezhan Tao,Igor Spasojevic,Vijay Kumar,Pratik Chaudhari",https://arxiv.org/abs/2404.00769,https://arxiv.orghttps://arxiv.org/pdf/2404.00769,"Submitted15 March, 2025;v1submitted 31 March, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Graph-Based vs. Error State Kalman Filter-Based Fusion Of 5G And Inertial Data For MAVIndoorPose Estimation,"Meisam Kabiri,Claudio Cimarelli,Hriday Bavle,Jose Luis Sanchez-Lopez,Holger Voos",https://arxiv.org/abs/2404.00691,https://arxiv.orghttps://arxiv.org/pdf/2404.00691,"Submitted2 May, 2024;v1submitted 31 March, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,NYC-Indoor-VPR: A Long-TermIndoorVisual Place Recognition Dataset with Semi-Automatic Annotation,"Diwei Sheng,Anbang Yang,John-Ross Rizzo,Chen Feng",https://arxiv.org/abs/2404.00504,https://arxiv.orghttps://arxiv.org/pdf/2404.00504,"Submitted30 March, 2024;originally announcedApril 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,A Signature Based Approach Towards Global Channel Charting with Ultra Low Complexity,"Longhai Zhao,Yunchuan Yang,Qi Xiong,He Wang,Bin Yu,Feifei Sun,Chengjun Sun",https://arxiv.org/abs/2403.20091,https://arxiv.orghttps://arxiv.org/pdf/2403.20091,"Submitted29 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,NeSLAM: Neural Implicit Mapping and Self-Supervised Feature Tracking With Depth Completion and Denoising,"Tianchen Deng,Yanbo Wang,Hongle Xie,Hesheng Wang,Jingchuan Wang,Danwei Wang,Weidong Chen",https://arxiv.org/abs/2403.20034,https://arxiv.orghttps://arxiv.org/pdf/2403.20034,"Submitted29 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,Improving BLE BasedLocalizationAccuracy Using Proximity Sensors,Marcin Kolakowski,https://arxiv.org/abs/2403.19705,https://arxiv.orghttps://arxiv.org/pdf/2403.19705,"Submitted22 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,TOD3Cap: Towards 3D Dense Captioning in Outdoor Scenes,"Bu Jin,Yupeng Zheng,Pengfei Li,Weize Li,Yuhang Zheng,Sujie Hu,Xinyu Liu,Jinwei Zhu,Zhijie Yan,Haiyang Sun,Kun Zhan,Peng Jia,Xiaoxiao Long,Yilun Chen,Hao Zhao",https://arxiv.org/abs/2403.19589,https://arxiv.orghttps://arxiv.org/pdf/2403.19589,"Submitted5 June, 2024;v1submitted 28 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,PointCloud-Text Matching: Benchmark Datasets and a Baseline,"Yanglin Feng,Yang Qin,Dezhong Peng,Hongyuan Zhu,Xi Peng,Peng Hu",https://arxiv.org/abs/2403.19386,https://arxiv.orghttps://arxiv.org/pdf/2403.19386,"Submitted3 June, 2025;v1submitted 28 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,AIR-HLoc: Adaptive Retrieved Images Selection for Efficient Visual Localisation,"Changkun Liu,Jianhao Jiao,Huajian Huang,Zhengyang Ma,Dimitrios Kanoulas,Tristan Braud",https://arxiv.org/abs/2403.18281,https://arxiv.orghttps://arxiv.org/pdf/2403.18281,"Submitted3 March, 2025;v1submitted 27 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,DN-Splatter: Depth and Normal Priors for Gaussian Splatting and Meshing,"Matias Turkulainen,Xuqian Ren,Iaroslav Melekhov,Otto Seiskari,Esa Rahtu,Juho Kannala",https://arxiv.org/abs/2403.17822,https://arxiv.orghttps://arxiv.org/pdf/2403.17822,"Submitted7 November, 2024;v1submitted 26 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,MUTE-SLAM: Real-Time Neural SLAM with Multiple Tri-Plane Hash Representations,"Yifan Yan,Ruomin He,Zhenghua Liu",https://arxiv.org/abs/2403.17765,https://arxiv.orghttps://arxiv.org/pdf/2403.17765,"Submitted21 September, 2024;v1submitted 26 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Infrastructure-lessLocalizationfromIndoorEnvironmental Sounds Based on Spectral Decomposition and Spatial Likelihood Model,"Satoki Ogiso,Yoshiaki Bando,Takeshi Kurata,Takashi Okuma",https://arxiv.org/abs/2403.17402,https://arxiv.orghttps://arxiv.org/pdf/2403.17402,"Submitted26 March, 2024;originally announcedMarch 2024."
https://arxiv.org/search/?query=indoor%20localization&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,CoNVOI: Context-aware Navigation using Vision Language Models in Outdoor andIndoorEnvironments,"Adarsh Jagan Sathyamoorthy,Kasun Weerakoon,Mohamed Elnoor,Anuj Zore,Brian Ichter,Fei Xia,Jie Tan,Wenhao Yu,Dinesh Manocha",https://arxiv.org/abs/2403.15637,https://arxiv.orghttps://arxiv.org/pdf/2403.15637,"Submitted22 March, 2024;originally announcedMarch 2024."
