source_url,title,authors,journal_info,abstract_url
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=36,Perspective: A resident's role in promoting safemachine-learningtools in sleep medicine.,"Smith CM, Vendrame M.",J Clin Sleep Med. 2023 Nov 1;19(11):1985-1987. doi: 10.5664/jcsm.10724.,https://pubmed.ncbi.nlm.nih.gov/37477148/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=36,Comparative performance ofmachinelearningmodels for the classification of human gait.,"Thakur D, Lalwani P.",Biomed Phys Eng Express. 2024 Jan 4;10(2). doi: 10.1088/2057-1976/ad17f9.,https://pubmed.ncbi.nlm.nih.gov/38128132/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=36,Prostate Cancer Probability Prediction ByMachineLearningTechnique.,"Jović S, Miljković M, Ivanović M, Šaranović M, Arsić M.",Cancer Invest. 2017 Nov 26;35(10):647-651. doi: 10.1080/07357907.2017.1406496.,https://pubmed.ncbi.nlm.nih.gov/29243988/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=36,How domachinelearningalgorithms perform in predicting hospital choices? evidence from changing environments.,"Raval D, Rosenbaum T, Wilson NE.",J Health Econ. 2021 Jul;78:102481. doi: 10.1016/j.jhealeco.2021.102481. Epub 2021 Jun 4.,https://pubmed.ncbi.nlm.nih.gov/34161901/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,The Application of aMachineLearning-Based Brain Magnetic Resonance Imaging Approach in Major Depression.,"Na KS, Kim YK.",Adv Exp Med Biol. 2021;1305:57-69. doi: 10.1007/978-981-33-6044-0_4.,https://pubmed.ncbi.nlm.nih.gov/33834394/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,Ultrasound Versus Elastography in the Diagnosis of Hepatic Steatosis: Evaluation of TraditionalMachineLearningVersus DeepLearning.,"Marques R, Santos J, André A, Silva J.",Sensors (Basel). 2024 Nov 27;24(23):7568. doi: 10.3390/s24237568.,https://pubmed.ncbi.nlm.nih.gov/39686106/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,The Application ofMachineLearningModels to Predict Stillbirths.,"Gunenc O, Dogru S, Yaman FK, Ezveci H, Metin US, Acar A.",Medicina (Kaunas). 2025 Mar 7;61(3):472. doi: 10.3390/medicina61030472.,https://pubmed.ncbi.nlm.nih.gov/40142283/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,Fundamental and practical aspects ofmachinelearningfor the peak picking of biomolecular NMR spectra.,"Li DW, Hansen AL, Bruschweiler-Li L, Yuan C, Brüschweiler R.",J Biomol NMR. 2022 Jun;76(3):49-57. doi: 10.1007/s10858-022-00393-1. Epub 2022 Apr 7.,https://pubmed.ncbi.nlm.nih.gov/35389128/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,A Novel LinearMachineLearningMethod Based on DNA Hybridization Reaction Circuit.,"Zou C, Zhang Q, Wang B, Zhou C, Yang Y, Zhang X.",IEEE Trans Nanobioscience. 2025 Jul;24(3):374-385. doi: 10.1109/TNB.2025.3559480.,https://pubmed.ncbi.nlm.nih.gov/40232911/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,[Research progress in the integration ofmachinelearningand acupunctology].,"Liang J, Han MY, Wang CB, Lü XL, Sun ZR, Yin HN.",Zhen Ci Yan Jiu. 2021 Jun 25;46(6):460-3. doi: 10.13702/j.1000-0607.20210160.,https://pubmed.ncbi.nlm.nih.gov/34190447/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,Transparency in Externally Validated Models: A systematic review ofmachinelearningvs. logistic regression for predicting colorectal anastomotic leakage.,"Ben Hmido S, Abder Rahim H, Ingwersen EW, Burchell G, Hompes R, van der Peet D, Sonneveld E, Kazemier G, Daams F.",Eur J Surg Oncol. 2025 Oct;51(10):110367. doi: 10.1016/j.ejso.2025.110367. Epub 2025 Aug 14.,https://pubmed.ncbi.nlm.nih.gov/40845608/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,Predicting difficult airway intubation in thyroid surgery using multiplemachinelearningand deeplearningalgorithms.,"Zhou CM, Wang Y, Xue Q, Yang JJ, Zhu Y.",Front Public Health. 2022 Aug 10;10:937471. doi: 10.3389/fpubh.2022.937471. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/36033770/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,CoSpred:MachineLearningWorkflow to Predict Tandem Mass Spectrum in Proteomics.,"Xue L, Tiwary S, Bordyuh M, Stanton R.",Proteomics. 2025 Aug;25(15):27-41. doi: 10.1002/pmic.70004. Epub 2025 Jun 30.,https://pubmed.ncbi.nlm.nih.gov/40583480/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=37,A newmachinelearningmodel based on induction of rules for autism detection.,"Thabtah F, Peebles D.",Health Informatics J. 2020 Mar;26(1):264-286. doi: 10.1177/1460458218824711. Epub 2019 Jan 29.,https://pubmed.ncbi.nlm.nih.gov/30693818/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,A TransferableMachineLearningFramework for Predicting Transcriptional Responses of Genes Across Species.,"Liang Z, Meng X, Schnable JC.",Methods Mol Biol. 2023;2698:361-379. doi: 10.1007/978-1-0716-3354-0_21.,https://pubmed.ncbi.nlm.nih.gov/37682485/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,Lessons (Machine) Learned From COVID-19.,Sullivan T.,J Infect Dis. 2024 Jan 12;229(1):7-9. doi: 10.1093/infdis/jiad224.,https://pubmed.ncbi.nlm.nih.gov/37345952/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,Searching for the urine osmolality surrogate: an automatedmachinelearningapproach.,"Topcu Dİ, Bayraktar N.",Clin Chem Lab Med. 2022 Jul 4;60(12):1911-1920. doi: 10.1515/cclm-2022-0415. Print 2022 Nov 25.,https://pubmed.ncbi.nlm.nih.gov/35778953/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,ApplyingMachineLearningto Gait Analysis Data for Hip Osteoarthritis Diagnosis.,"Ghidotti A, Regazzoni D, Rizzi C, Fiorentino G.",Stud Health Technol Inform. 2025 Apr 24;324:152-157. doi: 10.3233/SHTI250178.,https://pubmed.ncbi.nlm.nih.gov/40270402/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,FeARH: Federatedmachinelearningwith anonymous random hybridization on electronic medical records.,"Cui J, Zhu H, Deng H, Chen Z, Liu D.",J Biomed Inform. 2021 May;117:103735. doi: 10.1016/j.jbi.2021.103735. Epub 2021 Mar 9.,https://pubmed.ncbi.nlm.nih.gov/33711540/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,Thirteen Questions About UsingMachineLearningin Causal Research (You Won't Believe the Answer to Number 10!).,"Mooney SJ, Keil AP, Westreich DJ.",Am J Epidemiol. 2021 Aug 1;190(8):1476-1482. doi: 10.1093/aje/kwab047.,https://pubmed.ncbi.nlm.nih.gov/33751024/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,Invited Commentary:MachineLearningin Causal Inference-How Do I Love Thee? Let Me Count the Ways.,"Balzer LB, Petersen ML.",Am J Epidemiol. 2021 Aug 1;190(8):1483-1487. doi: 10.1093/aje/kwab048.,https://pubmed.ncbi.nlm.nih.gov/33751059/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,Multi-Level Comparison ofMachineLearningClassifiers and Their Performance Metrics.,"Rácz A, Bajusz D, Héberger K.",Molecules. 2019 Aug 1;24(15):2811. doi: 10.3390/molecules24152811.,https://pubmed.ncbi.nlm.nih.gov/31374986/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,IntroducingMachineLearningConcepts with WEKA.,"Smith TC, Frank E.",Methods Mol Biol. 2016;1418:353-78. doi: 10.1007/978-1-4939-3578-9_17.,https://pubmed.ncbi.nlm.nih.gov/27008023/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=38,Artificial intelligence in dementia.,"Richardson A, Robbins CB, Wisely CE, Henao R, Grewal DS, Fekrat S.",Curr Opin Ophthalmol. 2022 Sep 1;33(5):425-431. doi: 10.1097/ICU.0000000000000881.,https://pubmed.ncbi.nlm.nih.gov/35916570/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,Identifying diseases symptoms and general rules using supervised and unsupervisedmachinelearning.,Sogandi F.,Sci Rep. 2024 Aug 2;14(1):17956. doi: 10.1038/s41598-024-69029-8.,https://pubmed.ncbi.nlm.nih.gov/39095606/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,Applying Goal-Oriented Modelling forMachineLearningBased Rehabilitation Care.,"Gißke C, Liu J, Gand K.",Stud Health Technol Inform. 2022 May 25;294:342-346. doi: 10.3233/SHTI220471.,https://pubmed.ncbi.nlm.nih.gov/35612093/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,AlphaFold - A Personal Perspective on the Impact ofMachineLearning.,Fersht AR.,J Mol Biol. 2021 Oct 1;433(20):167088. doi: 10.1016/j.jmb.2021.167088. Epub 2021 Jun 2.,https://pubmed.ncbi.nlm.nih.gov/34087198/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,The absorption and multiplication of uncertainty inmachine-learning-driven finance.,"Hansen KB, Borch C.",Br J Sociol. 2021 Sep;72(4):1015-1029. doi: 10.1111/1468-4446.12880. Epub 2021 Jul 27.,https://pubmed.ncbi.nlm.nih.gov/34312840/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,[Reality and expectation ofmachinelearningin critically ill patients with acute kidney injury].,"Guo FX, Ding Q, Li WX.",Zhonghua Yi Xue Za Zhi. 2022 Mar 22;102(11):755-759. doi: 10.3760/cma.j.cn112137-20210913-02086.,https://pubmed.ncbi.nlm.nih.gov/35325955/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,Willmachinelearningend the viability of radiology as a thriving medical specialty?,"Chan S, Siegel EL.",Br J Radiol. 2019 Feb;92(1094):20180416. doi: 10.1259/bjr.20180416. Epub 2018 Nov 1.,https://pubmed.ncbi.nlm.nih.gov/30325645/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,Construction and application ofmachinelearningmodels for predicting intradialytic hypotension.,"Wang P, Xu N, Wu L, Hong Y, Qu Y, Ren Z, Luo Q, Cai K.",PLoS One. 2025 Oct 8;20(10):e0333357. doi: 10.1371/journal.pone.0333357. eCollection 2025.,https://pubmed.ncbi.nlm.nih.gov/41061007/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,Cardiovascular disease diagnosis: a holistic approach using the integration ofmachinelearningand deeplearningmodels.,"Sadr H, Salari A, Ashoobi MT, Nazari M.",Eur J Med Res. 2024 Sep 11;29(1):455. doi: 10.1186/s40001-024-02044-7.,https://pubmed.ncbi.nlm.nih.gov/39261891/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,Risk prediction withmachinelearningand regression methods.,"Steyerberg EW, van der Ploeg T, Van Calster B.",Biom J. 2014 Jul;56(4):601-6. doi: 10.1002/bimj.201300297. Epub 2014 Feb 25.,https://pubmed.ncbi.nlm.nih.gov/24615859/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=39,Predicting postoperative gastric cancer prognosis based on inflammatory factors andmachinelearningtechnology.,"Zhou CM, Wang Y, Yang JJ, Zhu Y.",BMC Med Inform Decis Mak. 2023 Mar 31;23(1):53. doi: 10.1186/s12911-023-02150-2.,https://pubmed.ncbi.nlm.nih.gov/37004065/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,Anxiety in aquatics: Leveragingmachinelearningmodels to predict adult zebrafish behavior.,"Srivastava V, Muralidharan A, Swaminathan A, Poulose A.",Neuroscience. 2025 Jan 26;565:577-587. doi: 10.1016/j.neuroscience.2024.12.013. Epub 2024 Dec 13.,https://pubmed.ncbi.nlm.nih.gov/39675692/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,[Information Mathematics forMachineLearning].,Kotoku J.,Igaku Butsuri. 2020;40(2):55-60. doi: 10.11323/jjmp.40.2_55.,https://pubmed.ncbi.nlm.nih.gov/32611943/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,SupervisedMachineLearningAlgorithms for Evaluation of Solid Lipid Nanoparticles and Particle Size.,"Öztürk AA, Gündüz AB, Ozisik O.",Comb Chem High Throughput Screen. 2018;21(9):693-699. doi: 10.2174/1386207322666181218160704.,https://pubmed.ncbi.nlm.nih.gov/30569864/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,Machinelearningon Parkinson's disease? Let's translate into clinical practice.,Cerasa A.,J Neurosci Methods. 2016 Jun 15;266:161-2. doi: 10.1016/j.jneumeth.2015.12.005. Epub 2015 Dec 29.,https://pubmed.ncbi.nlm.nih.gov/26743974/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,Mussel culture monitoring with semi-supervisedmachinelearningon multibeam echosounder data using label spreading.,"Bai Q, Amiri-Simkooei A, Mestdagh S, Simons DG, Snellen M.",J Environ Manage. 2024 Oct;369:122250. doi: 10.1016/j.jenvman.2024.122250. Epub 2024 Aug 29.,https://pubmed.ncbi.nlm.nih.gov/39213853/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,"Holography,machinelearning, and cancer cells.","Raub CB, Nehmetallah G.",Cytometry A. 2017 Aug;91(8):754-756. doi: 10.1002/cyto.a.23112. Epub 2017 Apr 24.,https://pubmed.ncbi.nlm.nih.gov/28437602/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,Deep self-supervisedmachinelearningalgorithms with a novel feature elimination and selection approaches for blood test-based multi-dimensional health risks classification.,"Tutsoy O, Koç GG.",BMC Bioinformatics. 2024 Mar 8;25(1):103. doi: 10.1186/s12859-024-05729-2.,https://pubmed.ncbi.nlm.nih.gov/38459463/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,Machinelearningin neurology: what neurologists can learn from machines and vice versa.,Bruffaerts R.,J Neurol. 2018 Nov;265(11):2745-2748. doi: 10.1007/s00415-018-8990-9. Epub 2018 Aug 2.,https://pubmed.ncbi.nlm.nih.gov/30073503/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,"Big Data,MachineLearning, and Personalization in Health Systems: Ethical Issues and Emerging Trade-Offs.","Canali S, Falcetta A, Pavan M, Roveri M, Schiaffonati V.",Sci Eng Ethics. 2025 Oct 13;31(5):29. doi: 10.1007/s11948-025-00552-1.,https://pubmed.ncbi.nlm.nih.gov/41082136/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=40,Differentiation of Bone Metastasis in Elderly Patients With Lung Adenocarcinoma Using MultipleMachineLearningAlgorithms.,"Zhou CM, Wang Y, Xue Q, Zhu Y.",Cancer Control. 2023 Jan-Dec;30:10732748231167958. doi: 10.1177/10732748231167958.,https://pubmed.ncbi.nlm.nih.gov/37010850/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,Obstructive Sleep Apnea: A Prediction Model Using SupervisedMachineLearningMethod.,"Keshavarz Z, Rezaee R, Nasiri M, Pournik O.",Stud Health Technol Inform. 2020 Jun 26;272:387-390. doi: 10.3233/SHTI200576.,https://pubmed.ncbi.nlm.nih.gov/32604683/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,Classification of Oncology Treatment Responses from French Radiology Reports with SupervisedMachineLearning.,"Goldman JP, Mottin L, Zaghir J, Keszthelyi D, Lokaj B, Turbé H, Gobeil J, Ruch P, Ehrsam J, Lovis C.",Stud Health Technol Inform. 2022 May 25;294:849-853. doi: 10.3233/SHTI220605.,https://pubmed.ncbi.nlm.nih.gov/35612224/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,"Event Detection for Distributed Acoustic Sensing: Combining Knowledge-Based, ClassicalMachineLearning, and DeepLearningApproaches.",Bublin M.,Sensors (Basel). 2021 Nov 12;21(22):7527. doi: 10.3390/s21227527.,https://pubmed.ncbi.nlm.nih.gov/34833613/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,Clinical Variant Databases andMachineLearningPrediction Supporting Genomic Medicine.,"Kamada M, Kawai Y.",Methods Mol Biol. 2026;2963:147-158. doi: 10.1007/978-1-0716-4738-7_10.,https://pubmed.ncbi.nlm.nih.gov/41028682/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,"Rethinking Drug Repositioning and Development with Artificial Intelligence,MachineLearning, and Omics.","Koromina M, Pandi MT, Patrinos GP.",OMICS. 2019 Nov;23(11):539-548. doi: 10.1089/omi.2019.0151. Epub 2019 Oct 25.,https://pubmed.ncbi.nlm.nih.gov/31651216/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,A Demonstration ofMachineLearningin Detecting Frequency Following Responses in American Neonates.,"Hart BN, Jeng FC.",Percept Mot Skills. 2021 Feb;128(1):48-58. doi: 10.1177/0031512520960390. Epub 2020 Sep 22.,https://pubmed.ncbi.nlm.nih.gov/32962538/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,Top 100 Most-Cited Publications on Breast Cancer andMachineLearningResearch: A Bibliometric Analysis.,"Hanis TM, Islam MA, Musa KI.",Curr Med Chem. 2022 Mar 4;29(8):1426-1435. doi: 10.2174/0929867328666211108110731.,https://pubmed.ncbi.nlm.nih.gov/34749608/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,"Mild cognitive impairment, dementia, and cognitive dysfunction screening usingmachinelearning.","Yim D, Yeo TY, Park MH.",J Int Med Res. 2020 Jul;48(7):300060520936881. doi: 10.1177/0300060520936881.,https://pubmed.ncbi.nlm.nih.gov/32644870/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,Current Advancements in Untargeted Metabolomics Analysis and Testing Driven byMachineLearning: Prospects for Artificial Intelligence in Patient-Centric Healthcare Transformation.,Singh V.,Appl Biochem Biotechnol. 2026 Feb;198(2):709-751. doi: 10.1007/s12010-025-05458-z. Epub 2025 Dec 3.,https://pubmed.ncbi.nlm.nih.gov/41335389/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=41,Eight quick tips for biologically and medically informedmachinelearning.,"Oneto L, Chicco D.",PLoS Comput Biol. 2025 Jan 9;21(1):e1012711. doi: 10.1371/journal.pcbi.1012711. eCollection 2025 Jan.,https://pubmed.ncbi.nlm.nih.gov/39787089/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,Clinical Application ofMachineLearningin Biomedical Engineering for the Early Detection of Neurological Disorders.,Georgiou GP.,Ann Biomed Eng. 2025 Oct;53(10):2389-2391. doi: 10.1007/s10439-025-03820-0. Epub 2025 Aug 7.,https://pubmed.ncbi.nlm.nih.gov/40773081/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,The role of artificial intelligence andmachinelearningin predicting orthopaedic outcomes.,"Bayliss L, Jones LD.",Bone Joint J. 2019 Dec;101-B(12):1476-1478. doi: 10.1302/0301-620X.101B12.BJJ-2019-0850.R1.,https://pubmed.ncbi.nlm.nih.gov/31786999/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,LCP: Simple Representation of Docking Poses forMachineLearning: A Case Study on Xanthine Oxidase Inhibitors.,"Kawai K, Asanuma Y, Kato T, Karuo Y, Tarui A, Sato K, Omote M.",Mol Inform. 2022 May;41(5):e2100245. doi: 10.1002/minf.202100245. Epub 2021 Nov 29.,https://pubmed.ncbi.nlm.nih.gov/34843171/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,Sharper signals: howmachinelearningis cleaning up microscopy images.,Dance A.,Nature. 2021 Jan;589(7841):318-319. doi: 10.1038/d41586-021-00023-0.,https://pubmed.ncbi.nlm.nih.gov/33432178/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,The Risk of Coding Racism into Pediatric Sepsis Care: The Necessity of Antiracism inMachineLearning.,"Sveen W, Dewan M, Dexheimer JW.",J Pediatr. 2022 Aug;247:129-132. doi: 10.1016/j.jpeds.2022.04.024. Epub 2022 Apr 22.,https://pubmed.ncbi.nlm.nih.gov/35469891/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,The promise ofmachinelearningmodels in cardiovascular risk prediction :Machinelearningpredictions of the adverse events of different treatments in patients with ischemic left ventricular systolic dysfunction.,Cardona A.,Intern Emerg Med. 2024 Oct;19(7):1805-1806. doi: 10.1007/s11739-024-03759-5. Epub 2024 Sep 4.,https://pubmed.ncbi.nlm.nih.gov/39231876/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,Predicting Falls Among Community-Dwelling Older Adults: A Demonstration of AppliedMachineLearning.,"Yang R, Plasek JM, Cummins MR, Sward KA.",Comput Inform Nurs. 2021 May 1;39(5):273-280. doi: 10.1097/CIN.0000000000000688.,https://pubmed.ncbi.nlm.nih.gov/33208628/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,The Necessity of Multiple Data Sources for ECG-BasedMachineLearningModels.,"Plagwitz L, Vogelsang T, Doldi F, Bickmann L, Fujarski M, Eckardt L, Varghese J.",Stud Health Technol Inform. 2023 May 18;302:33-37. doi: 10.3233/SHTI230059.,https://pubmed.ncbi.nlm.nih.gov/37203604/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,Comparing Human-Level andMachineLearningModel Performance in White Blood Cell Morphology Assessment.,"Lawrence P, Brown C.",Eur J Haematol. 2025 Jan;114(1):115-119. doi: 10.1111/ejh.14318. Epub 2024 Oct 6.,https://pubmed.ncbi.nlm.nih.gov/39370635/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=42,Machinelearningin the estimation of causal effects: targeted minimum loss-based estimation and double/debiasedmachinelearning.,Díaz I.,Biostatistics. 2020 Apr 1;21(2):353-358. doi: 10.1093/biostatistics/kxz042.,https://pubmed.ncbi.nlm.nih.gov/31742333/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,Emulating Wildfire Plume Injection UsingMachineLearningTrained by Large Eddy Simulation (LES).,Wang S.,Environ Sci Technol. 2024 Dec 17;58(50):22204-22212. doi: 10.1021/acs.est.4c05095. Epub 2024 Dec 3.,https://pubmed.ncbi.nlm.nih.gov/39625148/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,Imaging Biomarker Development for Lower Back Pain UsingMachineLearning: How Image Analysis Can Help Back Pain.,"Gaonkar B, Cook K, Yoo B, Salehi B, Macyszyn L.",Methods Mol Biol. 2022;2393:623-640. doi: 10.1007/978-1-0716-1803-5_33.,https://pubmed.ncbi.nlm.nih.gov/34837203/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,Assessment of Physical Fitness and Health Status of Athletes Based on Intelligent Medical Treatment underMachineLearning.,Tong Y.,Comput Intell Neurosci. 2022 Jul 30;2022:9687496. doi: 10.1155/2022/9687496. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35942452/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,The Prediction of Functional Outcome After Microsurgical Treatment of Unruptured Intracranial Aneurysm Based onMachineLearning.,"Ishankulov T, Grebenev F, Strunina U, Shekhtman O, Eliava S, Danilov G.",Stud Health Technol Inform. 2022 May 25;294:470-474. doi: 10.3233/SHTI220503.,https://pubmed.ncbi.nlm.nih.gov/35612124/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,Applying Deep Neural Networks and EnsembleMachineLearningMethods to Forecast Airborne Ambrosia Pollen.,"Zewdie GK, Lary DJ, Levetin E, Garuma GF.",Int J Environ Res Public Health. 2019 Jun 4;16(11):1992. doi: 10.3390/ijerph16111992.,https://pubmed.ncbi.nlm.nih.gov/31167504/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,Comparing Explanations of MolecularMachineLearningModels Generated with Different Methods for the Calculation of Shapley Values.,"Lamens A, Bajorath J.",Mol Inform. 2025 Mar;44(3):e202500067. doi: 10.1002/minf.202500067.,https://pubmed.ncbi.nlm.nih.gov/40112199/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,UsingMachineLearningfor Personalized Patient Adherence Level Determination.,"Taranik M, Kopanitsa G.",Stud Health Technol Inform. 2019;261:174-178.,https://pubmed.ncbi.nlm.nih.gov/31156111/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,The dynamic duo: cryo-EM teams up withmachinelearningto visualize biomolecules in motion.,Bowlby B.,Biotechniques. 2024;76(6):229-233. doi: 10.1080/07366205.2024.2355771. Epub 2024 Jun 12.,https://pubmed.ncbi.nlm.nih.gov/38864404/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,Reevaluating feature importances inmachinelearningmodels for schizophrenia and bipolar disorder: The need for true associations.,Takefuji Y.,Brain Behav Immun. 2025 Feb;124:123-124. doi: 10.1016/j.bbi.2024.11.036. Epub 2024 Nov 29.,https://pubmed.ncbi.nlm.nih.gov/39617071/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=43,Artificial Intelligence for Clinical Flow Cytometry.,"Seifert RP, Gorlin DA, Borkowski AA.",Clin Lab Med. 2023 Sep;43(3):485-505. doi: 10.1016/j.cll.2023.04.009. Epub 2023 May 29.,https://pubmed.ncbi.nlm.nih.gov/37481325/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=44,Identification of influence factors in overweight population through an interpretable risk model based onmachinelearning: a large retrospective cohort.,"Lin W, Shi S, Lan H, Wang N, Huang H, Wen J, Chen G.",Endocrine. 2024 Mar;83(3):604-614. doi: 10.1007/s12020-023-03536-y. Epub 2023 Sep 30.,https://pubmed.ncbi.nlm.nih.gov/37776483/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=44,Big data dimensionality reduction-based supervisedmachinelearningalgorithms for NASH diagnosis.,"Tutsoy O, Ozturk HA, Sumbul HE.",BMC Bioinformatics. 2025 Oct 21;26(1):256. doi: 10.1186/s12859-025-06263-5.,https://pubmed.ncbi.nlm.nih.gov/41120851/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=44,MRI-Based Brain Tumor Classification Using Ensemble of Deep Features andMachineLearningClassifiers.,"Kang J, Ullah Z, Gwak J.",Sensors (Basel). 2021 Mar 22;21(6):2222. doi: 10.3390/s21062222.,https://pubmed.ncbi.nlm.nih.gov/33810176/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=44,Foundations of BayesianLearningin Clinical Neuroscience.,"Burström G, Edström E, Elmi-Terander A.",Acta Neurochir Suppl. 2022;134:75-78. doi: 10.1007/978-3-030-85292-4_10.,https://pubmed.ncbi.nlm.nih.gov/34862530/
https://pubmed.ncbi.nlm.nih.gov/?term=machine%20learning&page=44,Immune-basedMachinelearningPrediction of Diagnosis and Illness State in schizophrenia and bipolar Disorder: How data bias and overfitting were avoided.,"Skorobogatov K, Meysman P, Morrens M, Leboyer M, Picker L.",Brain Behav Immun. 2025 Mar;125:33-34. doi: 10.1016/j.bbi.2024.11.037. Epub 2024 Dec 17.,https://pubmed.ncbi.nlm.nih.gov/39701331/
